Date,Power [kW],Temperature [°C],Week Day,Hours,Month,Solar Radiation [W/m2],Power-1 [kW]
2017-01-19 08:00:00,316.7,3.1,3,8,1,69.2,196.8
2017-01-19 09:00:00,353.9,3.5,3,9,1,221.4,316.7
2017-01-19 10:00:00,385.6,4.3,3,10,1,360.9,353.9
2017-01-19 11:00:00,386.6,5.5,3,11,1,462.2,385.6
2017-01-19 12:00:00,380.6,6.4,3,12,1,506.7,386.6
2017-01-19 13:00:00,363.3,7.1,3,13,1,493.5,380.6
2017-01-19 14:00:00,366.0,9.0,3,14,1,425.2,363.3
2017-01-19 15:00:00,380.7,9.9,3,15,1,305.1,366.0
2017-01-19 16:00:00,368.9,9.7,3,16,1,157.9,380.7
2017-01-19 17:00:00,335.8,8.7,3,17,1,25.3,368.9
2017-01-19 18:00:00,272.4,7.3,3,18,1,0.5,335.8
2017-01-19 19:00:00,199.6,6.5,3,19,1,0.4,272.4
2017-01-19 20:00:00,161.6,6.3,3,20,1,0.4,199.6
2017-01-19 21:00:00,140.7,6.3,3,21,1,0.5,161.6
2017-01-19 22:00:00,139.9,6.1,3,22,1,0.5,140.7
2017-01-19 23:00:00,131.2,6.0,3,23,1,0.6,139.9
2017-01-20 00:00:00,129.0,6.0,4,0,1,0.5,131.2
2017-01-20 01:00:00,123.5,5.9,4,1,1,0.5,129.0
2017-01-20 02:00:00,114.9,5.8,4,2,1,0.4,123.5
2017-01-20 03:00:00,110.2,5.2,4,3,1,0.9,114.9
2017-01-20 04:00:00,109.1,5.6,4,4,1,0.7,110.2
2017-01-20 05:00:00,115.4,5.3,4,5,1,0.8,109.1
2017-01-20 06:00:00,136.6,3.9,4,6,1,1.3,115.4
2017-01-20 07:00:00,202.0,4.2,4,7,1,2.3,136.6
2017-01-20 08:00:00,326.7,4.5,4,8,1,59.4,202.0
2017-01-20 09:00:00,352.5,3.2,4,9,1,205.1,326.7
2017-01-20 10:00:00,376.8,6.1,4,10,1,318.3,352.5
2017-01-20 11:00:00,376.4,5.4,4,11,1,390.0,376.8
2017-01-20 12:00:00,384.6,7.8,4,12,1,276.5,376.4
2017-01-20 13:00:00,365.9,7.7,4,13,1,396.5,384.6
2017-01-20 14:00:00,363.5,9.5,4,14,1,412.2,365.9
2017-01-20 15:00:00,363.6,10.8,4,15,1,302.7,363.5
2017-01-20 16:00:00,352.5,11.2,4,16,1,157.9,363.6
2017-01-20 17:00:00,321.4,10.2,4,17,1,27.8,352.5
2017-01-20 18:00:00,262.2,9.8,4,18,1,0.4,321.4
2017-01-20 19:00:00,183.0,9.6,4,19,1,0.5,262.2
2017-01-20 20:00:00,140.4,9.6,4,20,1,0.4,183.0
2017-01-20 21:00:00,124.3,9.2,4,21,1,0.4,140.4
2017-01-20 22:00:00,118.5,8.8,4,22,1,0.4,124.3
2017-01-20 23:00:00,111.2,8.5,4,23,1,0.4,118.5
2017-01-21 00:00:00,110.3,8.2,5,0,1,0.3,111.2
2017-01-21 01:00:00,99.0,8.1,5,1,1,0.5,110.3
2017-01-21 02:00:00,97.2,8.4,5,2,1,0.4,99.0
2017-01-21 07:00:00,104.1,6.4,5,7,1,2.7,97.2
2017-01-21 08:00:00,109.8,6.8,5,8,1,63.7,104.1
2017-01-21 09:00:00,112.3,7.2,5,9,1,208.2,109.8
2017-01-21 10:00:00,119.3,8.5,5,10,1,345.4,112.3
2017-01-21 11:00:00,117.5,10.0,5,11,1,444.8,119.3
2017-01-21 12:00:00,115.7,11.1,5,12,1,488.0,117.5
2017-01-21 13:00:00,119.9,11.7,5,13,1,472.2,115.7
2017-01-21 14:00:00,113.8,12.8,5,14,1,406.9,119.9
2017-01-21 15:00:00,114.8,13.9,5,15,1,290.5,113.8
2017-01-21 16:00:00,112.5,13.3,5,16,1,151.0,114.8
2017-01-21 17:00:00,108.9,11.9,5,17,1,28.1,112.5
2017-01-21 18:00:00,102.5,10.8,5,18,1,0.5,108.9
2017-01-21 19:00:00,100.2,10.4,5,19,1,0.6,102.5
2017-01-21 20:00:00,96.4,10.2,5,20,1,0.9,100.2
2017-01-21 23:00:00,96.7,9.8,5,23,1,1.1,96.4
2017-01-22 17:00:00,104.1,11.2,6,17,1,24.8,96.7
2017-01-22 18:00:00,109.8,10.4,6,18,1,0.7,104.1
2017-01-22 19:00:00,115.6,10.0,6,19,1,0.7,109.8
2017-01-22 20:00:00,109.4,9.9,6,20,1,0.6,115.6
2017-01-22 21:00:00,105.0,9.9,6,21,1,0.7,109.4
2017-01-22 22:00:00,111.7,9.8,6,22,1,0.7,105.0
2017-01-22 23:00:00,108.2,9.7,6,23,1,0.7,111.7
2017-01-23 00:00:00,105.4,9.6,0,0,1,0.6,108.2
2017-01-23 05:00:00,104.6,8.7,0,5,1,0.9,105.4
2017-01-23 06:00:00,118.0,8.7,0,6,1,0.8,104.6
2017-01-23 07:00:00,182.0,8.7,0,7,1,2.7,118.0
2017-01-23 08:00:00,280.3,8.5,0,8,1,77.6,182.0
2017-01-23 09:00:00,344.0,9.6,0,9,1,228.4,280.3
2017-01-23 10:00:00,380.3,11.0,0,10,1,367.0,344.0
2017-01-23 11:00:00,398.6,11.7,0,11,1,463.2,380.3
2017-01-23 12:00:00,398.2,13.5,0,12,1,500.5,398.6
2017-01-23 13:00:00,374.2,13.5,0,13,1,498.8,398.2
2017-01-23 14:00:00,391.8,13.6,0,14,1,433.7,374.2
2017-01-23 15:00:00,373.8,13.5,0,15,1,319.2,391.8
2017-01-23 16:00:00,375.9,12.7,0,16,1,171.7,373.8
2017-01-23 17:00:00,343.2,11.6,0,17,1,25.9,375.9
2017-01-23 18:00:00,285.7,10.5,0,18,1,0.3,343.2
2017-01-23 19:00:00,200.9,10.1,0,19,1,0.5,285.7
2017-01-23 20:00:00,170.0,9.8,0,20,1,0.8,200.9
2017-01-23 21:00:00,141.5,9.7,0,21,1,0.8,170.0
2017-01-23 22:00:00,136.1,9.7,0,22,1,0.7,141.5
2017-01-23 23:00:00,135.6,9.3,0,23,1,0.9,136.1
2017-01-24 00:00:00,133.3,8.9,1,0,1,1.1,135.6
2017-01-24 01:00:00,129.3,8.7,1,1,1,1.0,133.3
2017-01-24 02:00:00,124.8,8.6,1,2,1,0.9,129.3
2017-01-24 03:00:00,115.7,8.6,1,3,1,1.0,124.8
2017-01-24 04:00:00,114.5,9.0,1,4,1,0.9,115.7
2017-01-24 05:00:00,124.7,8.9,1,5,1,1.1,114.5
2017-01-24 06:00:00,132.4,8.8,1,6,1,1.3,124.7
2017-01-24 07:00:00,195.0,8.6,1,7,1,3.3,132.4
2017-01-24 08:00:00,306.6,8.5,1,8,1,74.3,195.0
2017-01-24 09:00:00,344.1,10.0,1,9,1,220.2,306.6
2017-01-24 10:00:00,382.5,10.7,1,10,1,353.6,344.1
2017-01-24 11:00:00,389.2,12.2,1,11,1,454.4,382.5
2017-01-24 12:00:00,392.5,13.3,1,12,1,498.9,389.2
2017-01-24 13:00:00,376.7,13.9,1,13,1,491.8,392.5
2017-01-24 14:00:00,372.0,14.6,1,14,1,414.9,376.7
2017-01-24 15:00:00,371.9,14.1,1,15,1,258.4,372.0
2017-01-24 16:00:00,372.9,13.2,1,16,1,161.3,371.9
2017-01-24 17:00:00,334.2,12.5,1,17,1,41.5,372.9
2017-01-24 18:00:00,270.6,11.4,1,18,1,0.7,334.2
2017-01-24 19:00:00,189.5,10.8,1,19,1,0.6,270.6
2017-01-24 20:00:00,154.7,10.3,1,20,1,0.9,189.5
2017-01-24 21:00:00,133.7,10.1,1,21,1,0.9,154.7
2017-01-24 22:00:00,126.2,9.6,1,22,1,1.0,133.7
2017-01-24 23:00:00,127.8,9.4,1,23,1,1.0,126.2
2017-01-25 00:00:00,123.8,9.0,2,0,1,0.7,127.8
2017-01-25 01:00:00,117.8,8.9,2,1,1,0.9,123.8
2017-01-25 02:00:00,111.3,8.6,2,2,1,0.7,117.8
2017-01-25 03:00:00,107.5,8.2,2,3,1,1.0,111.3
2017-01-25 04:00:00,101.5,7.2,2,4,1,1.6,107.5
2017-01-25 05:00:00,112.4,6.8,2,5,1,1.4,101.5
2017-01-25 06:00:00,123.7,6.5,2,6,1,1.1,112.4
2017-01-25 07:00:00,192.3,4.5,2,7,1,3.6,123.7
2017-01-25 08:00:00,308.6,2.9,2,8,1,63.8,192.3
2017-01-25 09:00:00,349.2,3.7,2,9,1,186.7,308.6
2017-01-25 10:00:00,388.5,5.6,2,10,1,340.5,349.2
2017-01-25 11:00:00,401.9,7.6,2,11,1,451.2,388.5
2017-01-25 12:00:00,391.2,11.0,2,12,1,433.6,401.9
2017-01-25 13:00:00,378.0,12.2,2,13,1,411.5,391.2
2017-01-25 14:00:00,378.6,12.2,2,14,1,266.0,378.0
2017-01-25 15:00:00,387.0,11.7,2,15,1,121.9,378.6
2017-01-25 16:00:00,383.9,11.7,2,16,1,38.0,387.0
2017-01-25 17:00:00,335.4,11.7,2,17,1,8.7,383.9
2017-01-25 18:00:00,275.0,11.6,2,18,1,2.6,335.4
2017-01-25 19:00:00,196.4,11.5,2,19,1,1.8,275.0
2017-01-25 20:00:00,156.4,11.3,2,20,1,2.5,196.4
2017-01-25 21:00:00,138.0,11.3,2,21,1,2.2,156.4
2017-01-25 22:00:00,132.9,11.6,2,22,1,2.4,138.0
2017-01-25 23:00:00,125.7,11.5,2,23,1,2.5,132.9
2017-01-26 00:00:00,121.2,11.9,3,0,1,2.3,125.7
2017-01-26 01:00:00,116.7,12.1,3,1,1,2.6,121.2
2017-01-26 02:00:00,111.7,12.3,3,2,1,2.3,116.7
2017-01-26 03:00:00,109.4,12.4,3,3,1,2.1,111.7
2017-01-26 04:00:00,106.7,12.2,3,4,1,2.7,109.4
2017-01-26 05:00:00,113.4,12.0,3,5,1,2.3,106.7
2017-01-26 06:00:00,133.7,12.0,3,6,1,6.6,113.4
2017-01-26 07:00:00,199.7,12.1,3,7,1,3.0,133.7
2017-01-26 08:00:00,313.9,12.2,3,8,1,8.3,199.7
2017-01-26 09:00:00,348.0,12.4,3,9,1,14.2,313.9
2017-01-26 10:00:00,384.7,11.9,3,10,1,14.9,348.0
2017-01-26 11:00:00,389.3,11.6,3,11,1,47.1,384.7
2017-01-26 12:00:00,389.3,11.5,3,12,1,80.4,389.3
2017-01-26 13:00:00,383.0,11.9,3,13,1,53.6,389.3
2017-01-26 14:00:00,394.6,11.9,3,14,1,23.1,383.0
2017-01-26 15:00:00,396.2,11.4,3,15,1,40.5,394.6
2017-01-26 16:00:00,388.4,11.5,3,16,1,105.5,396.2
2017-01-26 17:00:00,330.6,12.0,3,17,1,39.1,388.4
2017-01-26 18:00:00,270.7,12.0,3,18,1,2.0,330.6
2017-01-26 19:00:00,187.9,12.0,3,19,1,2.1,270.7
2017-01-26 20:00:00,151.2,12.0,3,20,1,2.0,187.9
2017-01-26 21:00:00,136.0,11.7,3,21,1,1.8,151.2
2017-01-26 22:00:00,135.4,11.5,3,22,1,2.0,136.0
2017-01-26 23:00:00,130.0,11.7,3,23,1,1.5,135.4
2017-01-27 00:00:00,124.5,10.4,4,0,1,2.3,130.0
2017-01-27 01:00:00,120.8,10.3,4,1,1,1.6,124.5
2017-01-27 02:00:00,119.1,10.2,4,2,1,2.1,120.8
2017-01-27 03:00:00,114.4,9.2,4,3,1,2.0,119.1
2017-01-27 04:00:00,110.5,9.7,4,4,1,2.1,114.4
2017-01-27 05:00:00,117.2,9.6,4,5,1,2.1,110.5
2017-01-27 06:00:00,136.5,10.0,4,6,1,1.7,117.2
2017-01-27 07:00:00,196.3,10.3,4,7,1,2.8,136.5
2017-01-27 08:00:00,315.3,9.3,4,8,1,49.9,196.3
2017-01-27 09:00:00,342.1,10.4,4,9,1,199.3,315.3
2017-01-27 10:00:00,374.7,10.3,4,10,1,303.4,342.1
2017-01-27 11:00:00,384.4,11.8,4,11,1,463.5,374.7
2017-01-27 12:00:00,380.7,11.9,4,12,1,430.2,384.4
2017-01-27 13:00:00,360.7,12.4,4,13,1,549.1,380.7
2017-01-27 14:00:00,364.5,11.3,4,14,1,231.2,360.7
2017-01-27 15:00:00,366.8,11.8,4,15,1,216.3,364.5
2017-01-27 16:00:00,362.4,11.9,4,16,1,183.5,366.8
2017-01-27 17:00:00,340.5,11.5,4,17,1,19.6,362.4
2017-01-27 18:00:00,276.4,10.7,4,18,1,2.0,340.5
2017-01-27 19:00:00,193.8,10.4,4,19,1,2.4,276.4
2017-01-27 20:00:00,152.3,10.7,4,20,1,1.9,193.8
2017-01-27 21:00:00,126.7,10.6,4,21,1,1.8,152.3
2017-01-27 22:00:00,126.4,10.5,4,22,1,1.8,126.7
2017-01-27 23:00:00,125.8,10.1,4,23,1,1.7,126.4
2017-01-28 00:00:00,121.6,10.6,5,0,1,2.1,125.8
2017-01-28 01:00:00,120.4,10.8,5,1,1,2.4,121.6
2017-01-28 02:00:00,113.1,10.4,5,2,1,1.7,120.4
2017-01-28 03:00:00,106.4,10.6,5,3,1,1.5,113.1
2017-01-28 04:00:00,103.9,10.4,5,4,1,2.6,106.4
2017-01-28 05:00:00,97.8,10.7,5,5,1,2.2,103.9
2017-01-28 06:00:00,97.6,10.9,5,6,1,2.2,97.8
2017-01-28 07:00:00,113.7,11.0,5,7,1,5.6,97.6
2017-01-28 08:00:00,126.3,11.7,5,8,1,89.7,113.7
2017-01-28 09:00:00,127.3,12.7,5,9,1,232.9,126.3
2017-01-28 10:00:00,128.4,12.9,5,10,1,348.2,127.3
2017-01-28 11:00:00,131.6,13.4,5,11,1,419.5,128.4
2017-01-28 12:00:00,134.4,13.4,5,12,1,322.7,131.6
2017-01-28 13:00:00,128.1,13.4,5,13,1,276.8,134.4
2017-01-28 14:00:00,127.9,13.2,5,14,1,202.6,128.1
2017-01-28 15:00:00,134.2,11.6,5,15,1,94.7,127.9
2017-01-28 16:00:00,135.1,11.3,5,16,1,55.4,134.2
2017-01-28 17:00:00,137.9,11.3,5,17,1,11.8,135.1
2017-01-28 18:00:00,142.4,11.3,5,18,1,2.3,137.9
2017-01-28 19:00:00,129.7,11.2,5,19,1,2.1,142.4
2017-01-28 20:00:00,119.7,11.2,5,20,1,2.9,129.7
2017-01-28 21:00:00,115.2,11.6,5,21,1,2.6,119.7
2017-01-28 22:00:00,122.4,11.7,5,22,1,2.4,115.2
2017-01-28 23:00:00,120.7,12.2,5,23,1,3.0,122.4
2017-01-29 00:00:00,120.0,12.6,6,0,1,2.1,120.7
2017-01-29 01:00:00,117.4,12.8,6,1,1,1.6,120.0
2017-01-29 02:00:00,113.4,12.8,6,2,1,1.6,117.4
2017-01-29 03:00:00,106.2,12.8,6,3,1,1.8,113.4
2017-01-29 04:00:00,106.2,12.8,6,4,1,1.6,106.2
2017-01-29 05:00:00,104.4,12.8,6,5,1,1.8,106.2
2017-01-29 06:00:00,98.4,12.9,6,6,1,2.1,104.4
2017-01-29 11:00:00,98.6,14.5,6,11,1,409.8,98.4
2017-01-29 12:00:00,99.3,14.6,6,12,1,382.7,98.6
2017-01-29 13:00:00,100.9,13.9,6,13,1,124.4,99.3
2017-01-29 14:00:00,109.7,13.3,6,14,1,79.6,100.9
2017-01-29 15:00:00,116.2,13.6,6,15,1,126.2,109.7
2017-01-29 16:00:00,119.3,13.8,6,16,1,58.8,116.2
2017-01-29 17:00:00,123.4,13.8,6,17,1,19.1,119.3
2017-01-29 18:00:00,130.4,13.7,6,18,1,1.7,123.4
2017-01-29 19:00:00,128.9,13.7,6,19,1,1.3,130.4
2017-01-29 20:00:00,117.2,13.7,6,20,1,1.1,128.9
2017-01-29 21:00:00,114.7,13.6,6,21,1,1.3,117.2
2017-01-29 22:00:00,116.6,13.7,6,22,1,1.3,114.7
2017-01-29 23:00:00,115.4,13.6,6,23,1,1.3,116.6
2017-01-30 00:00:00,110.8,13.3,0,0,1,0.9,115.4
2017-01-30 01:00:00,103.5,13.0,0,1,1,1.0,110.8
2017-01-30 02:00:00,102.6,12.9,0,2,1,1.3,103.5
2017-01-30 03:00:00,97.6,13.0,0,3,1,1.5,102.6
2017-01-30 04:00:00,99.3,13.0,0,4,1,1.6,97.6
2017-01-30 05:00:00,112.2,12.9,0,5,1,1.1,99.3
2017-01-30 06:00:00,119.5,12.7,0,6,1,0.9,112.2
2017-01-30 07:00:00,190.6,12.6,0,7,1,2.5,119.5
2017-01-30 08:00:00,304.5,12.6,0,8,1,79.5,190.6
2017-01-30 09:00:00,324.3,13.9,0,9,1,246.0,304.5
2017-01-30 10:00:00,370.8,14.4,0,10,1,335.8,324.3
2017-01-30 11:00:00,380.0,13.9,0,11,1,159.7,370.8
2017-01-30 12:00:00,382.9,13.5,0,12,1,85.1,380.0
2017-01-30 13:00:00,375.3,13.9,0,13,1,238.6,382.9
2017-01-30 14:00:00,366.7,14.0,0,14,1,285.4,375.3
2017-01-30 15:00:00,372.7,13.6,0,15,1,123.6,366.7
2017-01-30 16:00:00,370.5,13.5,0,16,1,55.2,372.7
2017-01-30 17:00:00,319.9,13.4,0,17,1,21.1,370.5
2017-01-30 18:00:00,264.5,13.0,0,18,1,2.0,319.9
2017-01-30 19:00:00,177.5,12.6,0,19,1,1.5,264.5
2017-01-30 20:00:00,136.5,12.1,0,20,1,1.4,177.5
2017-01-30 21:00:00,113.1,11.9,0,21,1,2.0,136.5
2017-01-31 09:00:00,324.1,10.9,1,9,1,26.3,113.1
2017-01-31 10:00:00,350.3,11.1,1,10,1,80.0,324.1
2017-01-31 11:00:00,355.6,11.5,1,11,1,95.9,350.3
2017-01-31 12:00:00,367.6,11.2,1,12,1,51.0,355.6
2017-01-31 13:00:00,362.1,11.9,1,13,1,39.4,367.6
2017-01-31 14:00:00,389.4,11.8,1,14,1,45.3,362.1
2017-01-31 15:00:00,384.5,11.7,1,15,1,18.6,389.4
2017-01-31 16:00:00,379.1,11.9,1,16,1,54.6,384.5
2017-01-31 17:00:00,324.6,11.9,1,17,1,19.4,379.1
2017-01-31 18:00:00,259.6,11.8,1,18,1,1.8,324.6
2017-01-31 19:00:00,163.3,11.9,1,19,1,1.6,259.6
2017-01-31 20:00:00,136.1,12.0,1,20,1,1.6,163.3
2017-01-31 21:00:00,121.1,11.7,1,21,1,1.7,136.1
2017-01-31 22:00:00,112.3,11.2,1,22,1,0.9,121.1
2017-01-31 23:00:00,102.9,10.9,1,23,1,0.9,112.3
2017-02-01 00:00:00,102.2,11.2,2,0,2,0.9,102.9
2017-02-01 06:00:00,107.1,11.2,2,6,2,1.5,102.2
2017-02-01 07:00:00,179.3,11.4,2,7,2,8.2,107.1
2017-02-01 08:00:00,296.5,12.1,2,8,2,96.3,179.3
2017-02-01 09:00:00,328.9,12.8,2,9,2,231.9,296.5
2017-02-01 10:00:00,371.5,13.5,2,10,2,389.9,328.9
2017-02-01 11:00:00,384.7,13.5,2,11,2,503.0,371.5
2017-02-01 12:00:00,382.7,13.7,2,12,2,496.9,384.7
2017-02-01 13:00:00,360.8,13.7,2,13,2,432.8,382.7
2017-02-01 14:00:00,359.2,13.6,2,14,2,327.7,360.8
2017-02-01 15:00:00,377.5,13.2,2,15,2,106.2,359.2
2017-02-01 16:00:00,374.7,13.2,2,16,2,49.4,377.5
2017-02-01 17:00:00,345.1,12.9,2,17,2,8.4,374.7
2017-02-01 18:00:00,273.6,12.9,2,18,2,1.8,345.1
2017-02-01 19:00:00,180.6,13.1,2,19,2,1.8,273.6
2017-02-01 20:00:00,136.1,13.3,2,20,2,1.4,180.6
2017-02-01 21:00:00,114.2,12.6,2,21,2,2.3,136.1
2017-02-01 22:00:00,106.6,12.6,2,22,2,2.0,114.2
2017-02-02 06:00:00,97.7,13.9,3,6,2,0.9,106.6
2017-02-02 07:00:00,177.1,13.6,3,7,2,4.3,97.7
2017-02-02 08:00:00,283.5,13.6,3,8,2,64.9,177.1
2017-02-02 09:00:00,324.0,13.9,3,9,2,171.2,283.5
2017-02-02 10:00:00,354.9,13.9,3,10,2,265.6,324.0
2017-02-02 11:00:00,353.7,14.5,3,11,2,342.4,354.9
2017-02-02 12:00:00,348.2,14.7,3,12,2,342.5,353.7
2017-02-02 13:00:00,326.2,14.5,3,13,2,299.1,348.2
2017-02-02 14:00:00,317.6,14.9,3,14,2,402.7,326.2
2017-02-02 15:00:00,325.3,14.7,3,15,2,247.6,317.6
2017-02-02 16:00:00,336.8,14.1,3,16,2,116.4,325.3
2017-02-02 17:00:00,311.6,13.7,3,17,2,41.2,336.8
2017-02-02 18:00:00,261.6,13.4,3,18,2,2.3,311.6
2017-02-02 19:00:00,159.1,13.2,3,19,2,1.7,261.6
2017-02-02 20:00:00,125.0,13.2,3,20,2,1.8,159.1
2017-02-02 21:00:00,97.3,13.2,3,21,2,2.0,125.0
2017-02-02 22:00:00,98.4,13.3,3,22,2,2.3,97.3
2017-02-03 06:00:00,105.3,13.9,4,6,2,2.7,98.4
2017-02-03 07:00:00,189.0,13.5,4,7,2,3.7,105.3
2017-02-03 08:00:00,299.6,13.8,4,8,2,43.0,189.0
2017-02-03 09:00:00,328.3,14.2,4,9,2,135.6,299.6
2017-02-03 10:00:00,342.5,14.4,4,10,2,166.9,328.3
2017-02-03 11:00:00,356.0,14.4,4,11,2,223.2,342.5
2017-02-03 12:00:00,346.2,14.3,4,12,2,165.0,356.0
2017-02-03 13:00:00,307.8,14.3,4,13,2,166.2,346.2
2017-02-03 14:00:00,315.0,14.3,4,14,2,114.2,307.8
2017-02-03 15:00:00,327.1,14.3,4,15,2,130.5,315.0
2017-02-03 16:00:00,318.8,14.3,4,16,2,78.6,327.1
2017-02-03 17:00:00,271.6,14.1,4,17,2,27.3,318.8
2017-02-03 18:00:00,224.7,14.1,4,18,2,2.9,271.6
2017-02-03 19:00:00,154.3,14.1,4,19,2,2.6,224.7
2017-02-03 20:00:00,115.9,14.0,4,20,2,2.8,154.3
2017-02-04 08:00:00,102.8,13.9,5,8,2,19.1,115.9
2017-02-04 09:00:00,107.3,14.0,5,9,2,50.8,102.8
2017-02-04 10:00:00,108.2,14.0,5,10,2,115.4,107.3
2017-02-04 11:00:00,108.2,14.4,5,11,2,216.2,108.2
2017-02-04 12:00:00,112.7,14.4,5,12,2,141.4,108.2
2017-02-04 13:00:00,115.0,14.7,5,13,2,186.3,112.7
2017-02-04 14:00:00,108.5,14.5,5,14,2,80.4,115.0
2017-02-04 15:00:00,103.3,14.5,5,15,2,57.6,108.5
2017-02-04 16:00:00,103.9,14.6,5,16,2,84.0,103.3
2017-02-06 07:00:00,166.2,11.6,0,7,2,7.2,103.9
2017-02-06 08:00:00,269.4,11.7,0,8,2,106.4,166.2
2017-02-06 09:00:00,282.9,13.0,0,9,2,243.1,269.4
2017-02-06 10:00:00,315.7,14.1,0,10,2,440.6,282.9
2017-02-06 11:00:00,324.2,14.3,0,11,2,498.8,315.7
2017-02-06 12:00:00,327.2,14.5,0,12,2,571.0,324.2
2017-02-06 13:00:00,310.0,14.5,0,13,2,526.6,327.2
2017-02-06 14:00:00,307.8,14.6,0,14,2,515.7,310.0
2017-02-06 15:00:00,306.0,14.5,0,15,2,353.9,307.8
2017-02-06 16:00:00,285.3,14.1,0,16,2,180.9,306.0
2017-02-06 17:00:00,243.8,13.7,0,17,2,60.7,285.3
2017-02-06 18:00:00,206.6,13.3,0,18,2,3.6,243.8
2017-02-06 19:00:00,141.4,13.1,0,19,2,3.4,206.6
2017-02-06 20:00:00,110.8,13.1,0,20,2,3.9,141.4
2017-02-06 21:00:00,95.9,13.1,0,21,2,4.3,110.8
2017-02-07 06:00:00,98.3,13.3,1,6,2,5.3,95.9
2017-02-07 07:00:00,176.3,13.2,1,7,2,7.8,98.3
2017-02-07 08:00:00,274.1,13.2,1,8,2,21.9,176.3
2017-02-07 09:00:00,311.5,13.4,1,9,2,68.4,274.1
2017-02-07 10:00:00,339.4,12.2,1,10,2,60.4,311.5
2017-02-07 11:00:00,345.2,11.9,1,11,2,144.9,339.4
2017-02-07 12:00:00,332.7,12.9,1,12,2,260.9,345.2
2017-02-07 13:00:00,304.1,13.8,1,13,2,417.8,332.7
2017-02-07 14:00:00,290.1,14.2,1,14,2,519.6,304.1
2017-02-07 15:00:00,301.1,13.9,1,15,2,362.9,290.1
2017-02-07 16:00:00,296.4,13.6,1,16,2,245.2,301.1
2017-02-07 17:00:00,256.9,12.6,1,17,2,72.4,296.4
2017-02-07 18:00:00,215.3,11.8,1,18,2,6.2,256.9
2017-02-07 19:00:00,145.5,11.5,1,19,2,4.7,215.3
2017-02-07 20:00:00,124.7,11.1,1,20,2,4.7,145.5
2017-02-07 21:00:00,105.3,10.8,1,21,2,4.4,124.7
2017-02-07 22:00:00,100.1,10.4,1,22,2,4.4,105.3
2017-02-08 06:00:00,99.8,8.7,2,6,2,3.7,100.1
2017-02-08 07:00:00,174.2,8.4,2,7,2,13.9,99.8
2017-02-08 08:00:00,268.3,8.9,2,8,2,135.6,174.2
2017-02-08 09:00:00,301.3,9.5,2,9,2,298.6,268.3
2017-02-08 10:00:00,328.7,10.1,2,10,2,453.7,301.3
2017-02-08 11:00:00,333.7,11.2,2,11,2,558.8,328.7
2017-02-08 12:00:00,326.1,11.6,2,12,2,612.7,333.7
2017-02-08 13:00:00,308.1,13.1,2,13,2,605.1,326.1
2017-02-08 14:00:00,308.1,14.3,2,14,2,535.2,308.1
2017-02-08 15:00:00,317.2,13.6,2,15,2,419.3,308.1
2017-02-08 16:00:00,290.3,13.7,2,16,2,255.4,317.2
2017-02-08 17:00:00,249.0,13.7,2,17,2,82.0,290.3
2017-02-08 18:00:00,210.2,12.9,2,18,2,5.6,249.0
2017-02-08 19:00:00,139.4,12.8,2,19,2,4.5,210.2
2017-02-08 20:00:00,107.1,12.4,2,20,2,4.4,139.4
2017-02-09 07:00:00,168.3,5.3,3,7,2,11.9,107.1
2017-02-09 08:00:00,273.8,5.4,3,8,2,83.1,168.3
2017-02-09 09:00:00,300.1,5.9,3,9,2,240.2,273.8
2017-02-09 10:00:00,323.0,9.1,3,10,2,375.3,300.1
2017-02-09 11:00:00,318.4,11.0,3,11,2,348.7,323.0
2017-02-09 12:00:00,313.4,12.3,3,12,2,390.4,318.4
2017-02-09 13:00:00,318.2,12.8,3,13,2,199.6,313.4
2017-02-09 14:00:00,317.7,12.9,3,14,2,315.2,318.2
2017-02-09 15:00:00,316.3,13.3,3,15,2,248.0,317.7
2017-02-09 16:00:00,324.4,12.6,3,16,2,72.0,316.3
2017-02-09 17:00:00,288.1,8.9,3,17,2,12.5,324.4
2017-02-09 18:00:00,228.1,8.1,3,18,2,3.4,288.1
2017-02-09 19:00:00,157.0,8.6,3,19,2,3.4,228.1
2017-02-09 20:00:00,112.8,9.0,3,20,2,3.7,157.0
2017-02-10 06:00:00,97.1,7.4,4,6,2,3.2,112.8
2017-02-10 07:00:00,167.9,7.5,4,7,2,3.5,97.1
2017-02-10 08:00:00,277.6,7.3,4,8,2,33.7,167.9
2017-02-10 09:00:00,311.6,7.1,4,9,2,126.5,277.6
2017-02-10 10:00:00,337.0,8.0,4,10,2,189.1,311.6
2017-02-10 11:00:00,348.1,7.9,4,11,2,148.1,337.0
2017-02-10 12:00:00,344.3,8.4,4,12,2,127.0,348.1
2017-02-10 13:00:00,325.2,8.2,4,13,2,145.9,344.3
2017-02-10 14:00:00,325.0,9.5,4,14,2,476.5,325.2
2017-02-10 15:00:00,319.6,10.5,4,15,2,336.0,325.0
2017-02-10 16:00:00,320.6,10.0,4,16,2,130.5,319.6
2017-02-10 17:00:00,275.2,10.0,4,17,2,77.5,320.6
2017-02-10 18:00:00,223.7,8.3,4,18,2,4.5,275.2
2017-02-10 19:00:00,155.4,7.7,4,19,2,2.8,223.7
2017-02-10 20:00:00,114.0,7.1,4,20,2,3.3,155.4
2017-02-11 10:00:00,97.5,8.3,5,10,2,201.8,114.0
